"ID";"CPA2008";"Perioden";"Prijsindex_1";"Kwartaalmutaties_2";"Jaarmutaties_3"
"4848";"A024386";"2009KW04";"   114.0";"    -0.2";"    -1.0"
"4849";"A024386";"2009JJ00";"   115.4";"";"    -0.4"
"4850";"A024386";"2010KW01";"   113.0";"    -0.9";"    -3.2"
"4851";"A024386";"2010KW02";"   113.3";"     0.3";"    -2.7"
"4852";"A024386";"2010KW03";"   113.4";"     0.0";"    -0.8"
"4853";"A024386";"2010KW04";"   111.8";"    -1.4";"    -1.9"
"4854";"A024386";"2010JJ00";"   112.9";"";"    -2.2"
"4855";"A024386";"2011KW01";"   113.5";"     1.6";"     0.5"
"4856";"A024386";"2011KW02";"   111.6";"    -1.7";"    -1.5"
"4857";"A024386";"2011KW03";"   110.6";"    -0.9";"    -2.5"
"4858";"A024386";"2011KW04";"   109.9";"    -0.6";"    -1.6"
"4859";"A024386";"2011JJ00";"   111.4";"";"    -1.3"
"4860";"A024386";"2012KW01";"   107.4";"    -2.3";"    -5.4"
"4861";"A024386";"2012KW02";"   106.2";"    -1.1";"    -4.9"
"4862";"A024386";"2012KW03";"   105.4";"    -0.8";"    -4.7"
"4863";"A024386";"2012KW04";"   102.5";"    -2.7";"    -6.8"
"4864";"A024386";"2012JJ00";"   105.4";"";"    -5.4"
"4865";"A024386";"2013KW01";"   102.6";"     0.1";"    -4.5"
"4866";"A024386";"2013KW02";"   101.0";"    -1.6";"    -4.9"
"4867";"A024386";"2013KW03";"    99.8";"    -1.1";"    -5.2"
"4868";"A024386";"2013KW04";"    99.8";"     0.0";"    -2.6"
"4869";"A024386";"2013JJ00";"   100.8";"";"    -4.3"
"4870";"A024386";"2014KW01";"    99.5";"    -0.4";"    -3.1"
"4871";"A024386";"2014KW02";"    99.4";"     0.0";"    -1.6"
"4872";"A024386";"2014KW03";"    99.5";"     0.1";"    -0.3"
"4873";"A024386";"2014KW04";"    99.8";"     0.2";"    -0.1"
"4874";"A024386";"2014JJ00";"    99.5";"";"    -1.3"
"4875";"A024386";"2015KW01";"    99.7";"    -0.1";"     0.3"
"4876";"A024386";"2015KW02";"   100.7";"     1.0";"     1.3"
"4877";"A024386";"2015KW03";"    99.6";"    -1.1";"     0.1"
"4878";"A024386";"2015KW04";"   100.0";"     0.4";"     0.2"
"4879";"A024386";"2015JJ00";"   100.0";"";"     0.5"
"4880";"A024386";"2016KW01";"   100.3";"     0.3";"     0.6"
"4881";"A024386";"2016KW02";"   100.5";"     0.2";"    -0.2"
"4882";"A024386";"2016KW03";"   101.1";"     0.6";"     1.5"
"4883";"A024386";"2016KW04";"   101.9";"     0.8";"     1.9"
"4884";"A024386";"2016JJ00";"   101.0";"";"     1.0"
"4885";"A024386";"2017KW01";"   101.5";"    -0.5";"     1.2"
"4886";"A024386";"2017KW02";"   102.4";"     0.9";"     2.0"
"4887";"A024386";"2017KW03";"   102.3";"    -0.1";"     1.2"
"4888";"A024386";"2017KW04";"   103.3";"     1.0";"     1.3"
"4889";"A024386";"2017JJ00";"   102.4";"";"     1.4"
"4890";"A024386";"2018KW01";"   103.5";"     0.2";"     2.0"
"4891";"A024386";"2018KW02";"   105.6";"     2.1";"     3.1"
"4892";"A024386";"2018KW03";"   105.8";"     0.1";"     3.4"
"4893";"A024386";"2018KW04";"   105.5";"    -0.3";"     2.1"
"4894";"A024386";"2018JJ00";"   105.1";"";"     2.6"
"4895";"A024386";"2019KW01";"   106.5";"     1.0";"     2.9"
"4896";"A024386";"2019KW02";"   105.8";"    -0.6";"     0.2"
"4897";"A024387";"2002KW04";"";"";""
"4898";"A024387";"2003KW01";"";"";""
"4899";"A024387";"2003KW02";"";"";""
"4900";"A024387";"2003KW03";"";"";""
"4901";"A024387";"2003KW04";"";"";""
"4902";"A024387";"2003JJ00";"";"";""
"4903";"A024387";"2004KW01";"";"";""
"4904";"A024387";"2004KW02";"";"";""
"4905";"A024387";"2004KW03";"";"";""
"4906";"A024387";"2004KW04";"";"";""
"4907";"A024387";"2004JJ00";"";"";""
"4908";"A024387";"2005KW01";"";"";""
"4909";"A024387";"2005KW02";"";"";""
"4910";"A024387";"2005KW03";"";"";""
"4911";"A024387";"2005KW04";"";"";""
"4912";"A024387";"2005JJ00";"";"";""
"4913";"A024387";"2006KW01";"   108.8";"";""
"4914";"A024387";"2006KW02";"   109.2";"     0.4";""
"4915";"A024387";"2006KW03";"   111.1";"     1.7";""
"4916";"A024387";"2006KW04";"   112.1";"     0.9";""
"4917";"A024387";"2006JJ00";"   110.3";"";""
"4918";"A024387";"2007KW01";"   112.7";"     0.5";"     3.5"
"4919";"A024387";"2007KW02";"   113.9";"     1.1";"     4.3"
"4920";"A024387";"2007KW03";"   116.0";"     1.9";"     4.5"
"4921";"A024387";"2007KW04";"   116.6";"     0.5";"     4.1"
"4922";"A024387";"2007JJ00";"   114.8";"";"     4.1"
"4923";"A024387";"2008KW01";"   115.7";"    -0.8";"     2.7"
"4924";"A024387";"2008KW02";"   116.0";"     0.3";"     1.9"
"4925";"A024387";"2008KW03";"   116.6";"     0.5";"     0.5"
"4926";"A024387";"2008KW04";"   115.1";"    -1.3";"    -1.3"
"4927";"A024387";"2008JJ00";"   115.9";"";"     0.9"
"4928";"A024387";"2009KW01";"   116.7";"     1.4";"     0.9"
"4929";"A024387";"2009KW02";"   116.5";"    -0.3";"     0.3"
"4930";"A024387";"2009KW03";"   114.2";"    -1.9";"    -2.0"
"4931";"A024387";"2009KW04";"   114.0";"    -0.2";"    -1.0"
"4932";"A024387";"2009JJ00";"   115.4";"";"    -0.4"
"4933";"A024387";"2010KW01";"   113.0";"    -0.9";"    -3.2"
"4934";"A024387";"2010KW02";"   113.3";"     0.3";"    -2.7"
"4935";"A024387";"2010KW03";"   113.4";"     0.0";"    -0.8"
"4936";"A024387";"2010KW04";"   111.8";"    -1.4";"    -1.9"
"4937";"A024387";"2010JJ00";"   112.9";"";"    -2.2"
"4938";"A024387";"2011KW01";"   113.5";"     1.6";"     0.5"
"4939";"A024387";"2011KW02";"   111.6";"    -1.7";"    -1.5"
"4940";"A024387";"2011KW03";"   110.6";"    -0.9";"    -2.5"
"4941";"A024387";"2011KW04";"   109.9";"    -0.6";"    -1.6"
"4942";"A024387";"2011JJ00";"   111.4";"";"    -1.3"
"4943";"A024387";"2012KW01";"   107.4";"    -2.3";"    -5.4"
"4944";"A024387";"2012KW02";"   106.2";"    -1.1";"    -4.9"
"4945";"A024387";"2012KW03";"   105.4";"    -0.8";"    -4.7"
"4946";"A024387";"2012KW04";"   102.5";"    -2.7";"    -6.8"
"4947";"A024387";"2012JJ00";"   105.4";"";"    -5.4"
"4948";"A024387";"2013KW01";"   102.6";"     0.1";"    -4.5"
"4949";"A024387";"2013KW02";"   101.0";"    -1.6";"    -4.9"
"4950";"A024387";"2013KW03";"    99.8";"    -1.1";"    -5.2"
"4951";"A024387";"2013KW04";"    99.8";"     0.0";"    -2.6"
"4952";"A024387";"2013JJ00";"   100.8";"";"    -4.3"
"4953";"A024387";"2014KW01";"    99.5";"    -0.4";"    -3.1"
"4954";"A024387";"2014KW02";"    99.4";"     0.0";"    -1.6"
"4955";"A024387";"2014KW03";"    99.5";"     0.1";"    -0.3"
"4956";"A024387";"2014KW04";"    99.8";"     0.2";"    -0.1"
"4957";"A024387";"2014JJ00";"    99.5";"";"    -1.3"
"4958";"A024387";"2015KW01";"    99.7";"    -0.1";"     0.3"
"4959";"A024387";"2015KW02";"   100.7";"     1.0";"     1.3"
"4960";"A024387";"2015KW03";"    99.6";"    -1.1";"     0.1"
"4961";"A024387";"2015KW04";"   100.0";"     0.4";"     0.2"
"4962";"A024387";"2015JJ00";"   100.0";"";"     0.5"
"4963";"A024387";"2016KW01";"   100.3";"     0.3";"     0.6"
"4964";"A024387";"2016KW02";"   100.5";"     0.2";"    -0.2"
"4965";"A024387";"2016KW03";"   101.1";"     0.6";"     1.5"
"4966";"A024387";"2016KW04";"   101.9";"     0.8";"     1.9"
"4967";"A024387";"2016JJ00";"   101.0";"";"     1.0"
"4968";"A024387";"2017KW01";"   101.5";"    -0.5";"     1.2"
"4969";"A024387";"2017KW02";"   102.4";"     0.9";"     2.0"
"4970";"A024387";"2017KW03";"   102.3";"    -0.1";"     1.2"
"4971";"A024387";"2017KW04";"   103.3";"     1.0";"     1.3"
"4972";"A024387";"2017JJ00";"   102.4";"";"     1.4"
"4973";"A024387";"2018KW01";"   103.5";"     0.2";"     2.0"
"4974";"A024387";"2018KW02";"   105.6";"     2.1";"     3.1"
"4975";"A024387";"2018KW03";"   105.8";"     0.1";"     3.4"
"4976";"A024387";"2018KW04";"   105.5";"    -0.3";"     2.1"
"4977";"A024387";"2018JJ00";"   105.1";"";"     2.6"
"4978";"A024387";"2019KW01";"   106.5";"     1.0";"     2.9"
"4979";"A024387";"2019KW02";"   105.8";"    -0.6";"     0.2"
"4980";"A024388";"2002KW04";"";"";""
"4981";"A024388";"2003KW01";"";"";""
"4982";"A024388";"2003KW02";"";"";""
"4983";"A024388";"2003KW03";"";"";""
"4984";"A024388";"2003KW04";"";"";""
"4985";"A024388";"2003JJ00";"";"";""
"4986";"A024388";"2004KW01";"";"";""
"4987";"A024388";"2004KW02";"";"";""
"4988";"A024388";"2004KW03";"";"";""
"4989";"A024388";"2004KW04";"";"";""
"4990";"A024388";"2004JJ00";"";"";""
"4991";"A024388";"2005KW01";"";"";""
"4992";"A024388";"2005KW02";"";"";""
"4993";"A024388";"2005KW03";"";"";""
"4994";"A024388";"2005KW04";"";"";""
"4995";"A024388";"2005JJ00";"";"";""
"4996";"A024388";"2006KW01";"   108.8";"";""
"4997";"A024388";"2006KW02";"   109.2";"     0.4";""
"4998";"A024388";"2006KW03";"   111.1";"     1.7";""
"4999";"A024388";"2006KW04";"   112.1";"     0.9";""
"5000";"A024388";"2006JJ00";"   110.3";"";""
"5001";"A024388";"2007KW01";"   112.7";"     0.5";"     3.5"
"5002";"A024388";"2007KW02";"   113.9";"     1.1";"     4.3"
"5003";"A024388";"2007KW03";"   116.0";"     1.9";"     4.5"
"5004";"A024388";"2007KW04";"   116.6";"     0.5";"     4.1"
"5005";"A024388";"2007JJ00";"   114.8";"";"     4.1"
"5006";"A024388";"2008KW01";"   115.7";"    -0.8";"     2.7"
"5007";"A024388";"2008KW02";"   116.0";"     0.3";"     1.9"
"5008";"A024388";"2008KW03";"   116.6";"     0.5";"     0.5"
"5009";"A024388";"2008KW04";"   115.1";"    -1.3";"    -1.3"
"5010";"A024388";"2008JJ00";"   115.9";"";"     0.9"
"5011";"A024388";"2009KW01";"   116.7";"     1.4";"     0.9"
"5012";"A024388";"2009KW02";"   116.5";"    -0.3";"     0.3"
"5013";"A024388";"2009KW03";"   114.2";"    -1.9";"    -2.0"
"5014";"A024388";"2009KW04";"   114.0";"    -0.2";"    -1.0"
"5015";"A024388";"2009JJ00";"   115.4";"";"    -0.4"
"5016";"A024388";"2010KW01";"   113.0";"    -0.9";"    -3.2"
"5017";"A024388";"2010KW02";"   113.3";"     0.3";"    -2.7"
"5018";"A024388";"2010KW03";"   113.4";"     0.0";"    -0.8"
"5019";"A024388";"2010KW04";"   111.8";"    -1.4";"    -1.9"
"5020";"A024388";"2010JJ00";"   112.9";"";"    -2.2"
"5021";"A024388";"2011KW01";"   113.5";"     1.6";"     0.5"
"5022";"A024388";"2011KW02";"   111.6";"    -1.7";"    -1.5"
"5023";"A024388";"2011KW03";"   110.6";"    -0.9";"    -2.5"
"5024";"A024388";"2011KW04";"   109.9";"    -0.6";"    -1.6"
"5025";"A024388";"2011JJ00";"   111.4";"";"    -1.3"
"5026";"A024388";"2012KW01";"   107.4";"    -2.3";"    -5.4"
"5027";"A024388";"2012KW02";"   106.2";"    -1.1";"    -4.9"
"5028";"A024388";"2012KW03";"   105.4";"    -0.8";"    -4.7"
"5029";"A024388";"2012KW04";"   102.5";"    -2.7";"    -6.8"
"5030";"A024388";"2012JJ00";"   105.4";"";"    -5.4"
"5031";"A024388";"2013KW01";"   102.6";"     0.1";"    -4.5"
"5032";"A024388";"2013KW02";"   101.0";"    -1.6";"    -4.9"
"5033";"A024388";"2013KW03";"    99.8";"    -1.1";"    -5.2"
"5034";"A024388";"2013KW04";"    99.8";"     0.0";"    -2.6"
"5035";"A024388";"2013JJ00";"   100.8";"";"    -4.3"
"5036";"A024388";"2014KW01";"    99.5";"    -0.4";"    -3.1"
"5037";"A024388";"2014KW02";"    99.4";"     0.0";"    -1.6"
"5038";"A024388";"2014KW03";"    99.5";"     0.1";"    -0.3"
"5039";"A024388";"2014KW04";"    99.8";"     0.2";"    -0.1"
"5040";"A024388";"2014JJ00";"    99.5";"";"    -1.3"
"5041";"A024388";"2015KW01";"    99.7";"    -0.1";"     0.3"
"5042";"A024388";"2015KW02";"   100.7";"     1.0";"     1.3"
"5043";"A024388";"2015KW03";"    99.6";"    -1.1";"     0.1"
"5044";"A024388";"2015KW04";"   100.0";"     0.4";"     0.2"
"5045";"A024388";"2015JJ00";"   100.0";"";"     0.5"
"5046";"A024388";"2016KW01";"   100.3";"     0.3";"     0.6"
"5047";"A024388";"2016KW02";"   100.5";"     0.2";"    -0.2"
"5048";"A024388";"2016KW03";"   101.1";"     0.6";"     1.5"
"5049";"A024388";"2016KW04";"   101.9";"     0.8";"     1.9"
"5050";"A024388";"2016JJ00";"   101.0";"";"     1.0"
"5051";"A024388";"2017KW01";"   101.5";"    -0.5";"     1.2"
"5052";"A024388";"2017KW02";"   102.4";"     0.9";"     2.0"
"5053";"A024388";"2017KW03";"   102.3";"    -0.1";"     1.2"
"5054";"A024388";"2017KW04";"   103.3";"     1.0";"     1.3"
"5055";"A024388";"2017JJ00";"   102.4";"";"     1.4"
"5056";"A024388";"2018KW01";"   103.5";"     0.2";"     2.0"
"5057";"A024388";"2018KW02";"   105.6";"     2.1";"     3.1"
"5058";"A024388";"2018KW03";"   105.8";"     0.1";"     3.4"
"5059";"A024388";"2018KW04";"   105.5";"    -0.3";"     2.1"
"5060";"A024388";"2018JJ00";"   105.1";"";"     2.6"
"5061";"A024388";"2019KW01";"   106.5";"     1.0";"     2.9"
"5062";"A024388";"2019KW02";"   105.8";"    -0.6";"     0.2"
"5063";"A024389";"2002KW04";"";"";""
"5064";"A024389";"2003KW01";"";"";""
"5065";"A024389";"2003KW02";"";"";""
"5066";"A024389";"2003KW03";"";"";""
"5067";"A024389";"2003KW04";"";"";""
"5068";"A024389";"2003JJ00";"";"";""
"5069";"A024389";"2004KW01";"";"";""
"5070";"A024389";"2004KW02";"";"";""
"5071";"A024389";"2004KW03";"";"";""
"5072";"A024389";"2004KW04";"";"";""
"5073";"A024389";"2004JJ00";"";"";""
"5074";"A024389";"2005KW01";"";"";""
"5075";"A024389";"2005KW02";"";"";""
"5076";"A024389";"2005KW03";"";"";""
"5077";"A024389";"2005KW04";"";"";""
"5078";"A024389";"2005JJ00";"";"";""
"5079";"A024389";"2006KW01";"   112.2";"";""
"5080";"A024389";"2006KW02";"   112.6";"     0.4";""
"5081";"A024389";"2006KW03";"   114.6";"     1.7";""
"5082";"A024389";"2006KW04";"   115.6";"     0.9";""
"5083";"A024389";"2006JJ00";"   113.8";"";""
"5084";"A024389";"2007KW01";"   116.5";"     0.7";"     3.8"
"5085";"A024389";"2007KW02";"   117.5";"     0.8";"     4.3"
"5086";"A024389";"2007KW03";"   119.7";"     1.9";"     4.5"
"5087";"A024389";"2007KW04";"   120.2";"     0.4";"     3.9"
"5088";"A024389";"2007JJ00";"   118.5";"";"     4.1"
"5089";"A024389";"2008KW01";"   118.7";"    -1.2";"     1.9"
"5090";"A024389";"2008KW02";"   118.5";"    -0.2";"     0.9"
"5091";"A024389";"2008KW03";"   119.0";"     0.4";"    -0.6"
"5092";"A024389";"2008KW04";"   116.5";"    -2.1";"    -3.0"
"5093";"A024389";"2008JJ00";"   118.2";"";"    -0.2"
"5094";"A024389";"2009KW01";"   119.0";"     2.1";"     0.2"
"5095";"A024389";"2009KW02";"   119.0";"     0.0";"     0.4"
"5096";"A024389";"2009KW03";"   117.3";"    -1.4";"    -1.4"
"5097";"A024389";"2009KW04";"   116.6";"    -0.6";"     0.1"
"5098";"A024389";"2009JJ00";"   118.0";"";"    -0.2"
"5099";"A024389";"2010KW01";"   115.4";"    -1.0";"    -3.0"
"5100";"A024389";"2010KW02";"   114.4";"    -0.9";"    -3.9"
"5101";"A024389";"2010KW03";"   114.2";"    -0.1";"    -2.6"
"5102";"A024389";"2010KW04";"   111.2";"    -2.7";"    -4.6"
"5103";"A024389";"2010JJ00";"   113.8";"";"    -3.5"
"5104";"A024389";"2011KW01";"   114.3";"     2.8";"    -1.0"
"5105";"A024389";"2011KW02";"   111.5";"    -2.4";"    -2.6"
"5106";"A024389";"2011KW03";"   111.4";"    -0.1";"    -2.5"
"5107";"A024389";"2011KW04";"   111.0";"    -0.4";"    -0.2"
"5108";"A024389";"2011JJ00";"   112.0";"";"    -1.6"
"5109";"A024389";"2012KW01";"   108.4";"    -2.3";"    -5.1"
"5110";"A024389";"2012KW02";"   106.7";"    -1.6";"    -4.3"
"5111";"A024389";"2012KW03";"   106.1";"    -0.6";"    -4.8"
"5112";"A024389";"2012KW04";"   103.2";"    -2.7";"    -7.1"
"5113";"A024389";"2012JJ00";"   106.1";"";"    -5.3"
"5114";"A024389";"2013KW01";"   102.9";"    -0.3";"    -5.1"
"5115";"A024389";"2013KW02";"   101.1";"    -1.7";"    -5.2"
"5116";"A024389";"2013KW03";"   100.1";"    -1.1";"    -5.7"
"5117";"A024389";"2013KW04";"   100.2";"     0.1";"    -2.9"
"5118";"A024389";"2013JJ00";"   101.1";"";"    -4.7"
"5119";"A024389";"2014KW01";"   100.0";"    -0.2";"    -2.8"
"5120";"A024389";"2014KW02";"    99.9";"    -0.2";"    -1.3"
"5121";"A024389";"2014KW03";"    99.7";"    -0.1";"    -0.3"
"5122";"A024389";"2014KW04";"    99.7";"     0.0";"    -0.5"
"5123";"A024389";"2014JJ00";"    99.8";"";"    -1.2"
"5124";"A024389";"2015KW01";"    99.3";"    -0.4";"    -0.7"
"5125";"A024389";"2015KW02";"   100.7";"     1.4";"     0.8"
"5126";"A024389";"2015KW03";"    99.8";"    -0.9";"     0.0"
"5127";"A024389";"2015KW04";"   100.2";"     0.4";"     0.5"
"5128";"A024389";"2015JJ00";"   100.0";"";"     0.2"
"5129";"A024389";"2016KW01";"   100.5";"     0.3";"     1.2"
"5130";"A024389";"2016KW02";"   100.4";"    -0.1";"    -0.2"
"5131";"A024389";"2016KW03";"   101.4";"     0.9";"     1.6"
"5132";"A024389";"2016KW04";"   102.4";"     1.0";"     2.2"
"5133";"A024389";"2016JJ00";"   101.2";"";"     1.2"
"5134";"A024389";"2017KW01";"   100.4";"    -2.0";"    -0.1"
"5135";"A024389";"2017KW02";"   101.7";"     1.3";"     1.2"
"5136";"A024389";"2017KW03";"   100.5";"    -1.2";"    -0.8"
"5137";"A024389";"2017KW04";"   101.8";"     1.2";"    -0.6"
"5138";"A024389";"2017JJ00";"   101.1";"";"    -0.1"
"5139";"A024389";"2018KW01";"   100.9";"    -0.8";"     0.5"
"5140";"A024389";"2018KW02";"   101.4";"     0.5";"    -0.3"
"5141";"A024389";"2018KW03";"   100.7";"    -0.7";"     0.2"
"5142";"A024389";"2018KW04";"    99.9";"    -0.8";"    -1.9"
"5143";"A024389";"2018JJ00";"   100.7";"";"    -0.4"
"5144";"A024389";"2019KW01";"   101.1";"     1.2";"     0.2"
"5145";"A024389";"2019KW02";"   101.4";"     0.3";"     0.0"
"5146";"A024392";"2002KW04";"";"";""
"5147";"A024392";"2003KW01";"";"";""
"5148";"A024392";"2003KW02";"";"";""
"5149";"A024392";"2003KW03";"";"";""
"5150";"A024392";"2003KW04";"";"";""
"5151";"A024392";"2003JJ00";"";"";""
"5152";"A024392";"2004KW01";"";"";""
"5153";"A024392";"2004KW02";"";"";""
"5154";"A024392";"2004KW03";"";"";""
"5155";"A024392";"2004KW04";"";"";""
"5156";"A024392";"2004JJ00";"";"";""
"5157";"A024392";"2005KW01";"";"";""
"5158";"A024392";"2005KW02";"";"";""
"5159";"A024392";"2005KW03";"";"";""
"5160";"A024392";"2005KW04";"";"";""
"5161";"A024392";"2005JJ00";"";"";""
"5162";"A024392";"2006KW01";"   114.7";"";""
"5163";"A024392";"2006KW02";"   115.2";"     0.4";""
"5164";"A024392";"2006KW03";"   117.4";"     1.9";""
"5165";"A024392";"2006KW04";"   118.6";"     1.0";""
"5166";"A024392";"2006JJ00";"   116.5";"";""
"5167";"A024392";"2007KW01";"   119.5";"     0.8";"     4.2"
"5168";"A024392";"2007KW02";"   120.6";"     0.9";"     4.7"
"5169";"A024392";"2007KW03";"   123.1";"     2.1";"     4.9"
"5170";"A024392";"2007KW04";"   123.8";"     0.5";"     4.4"
"5171";"A024392";"2007JJ00";"   121.7";"";"     4.5"
"5172";"A024392";"2008KW01";"   124.3";"     0.5";"     4.0"
"5173";"A024392";"2008KW02";"   124.2";"    -0.1";"     3.0"
"5174";"A024392";"2008KW03";"   124.3";"     0.1";"     1.0"
"5175";"A024392";"2008KW04";"   124.3";"     0.0";"     0.5"
"5176";"A024392";"2008JJ00";"   124.3";"";"     2.1"
"5177";"A024392";"2009KW01";"   126.7";"     1.9";"     1.9"
"5178";"A024392";"2009KW02";"   125.7";"    -0.8";"     1.2"
"5179";"A024392";"2009KW03";"   123.2";"    -2.0";"    -0.8"
"5180";"A024392";"2009KW04";"   122.6";"    -0.5";"    -1.4"
"5181";"A024392";"2009JJ00";"   124.5";"";"     0.2"
"5182";"A024392";"2010KW01";"   120.8";"    -1.5";"    -4.7"
"5183";"A024392";"2010KW02";"   120.4";"    -0.3";"    -4.2"
"5184";"A024392";"2010KW03";"   120.7";"     0.2";"    -2.1"
"5185";"A024392";"2010KW04";"   120.8";"     0.1";"    -1.5"
"5186";"A024392";"2010JJ00";"   120.7";"";"    -3.1"
"5187";"A024392";"2011KW01";"   119.9";"    -0.7";"    -0.7"
"5188";"A024392";"2011KW02";"   119.4";"    -0.4";"    -0.9"
"5189";"A024392";"2011KW03";"   114.7";"    -4.0";"    -5.0"
"5190";"A024392";"2011KW04";"   114.1";"    -0.5";"    -5.5"
"5191";"A024392";"2011JJ00";"   117.0";"";"    -3.0"
"5192";"A024392";"2012KW01";"   110.3";"    -3.3";"    -8.0"
"5193";"A024392";"2012KW02";"   109.5";"    -0.7";"    -8.3"
"5194";"A024392";"2012KW03";"   107.7";"    -1.6";"    -6.1"
"5195";"A024392";"2012KW04";"   102.1";"    -5.2";"   -10.5"
"5196";"A024392";"2012JJ00";"   107.4";"";"    -8.2"
"5197";"A024392";"2013KW01";"   103.8";"     1.7";"    -5.8"
"5198";"A024392";"2013KW02";"   101.2";"    -2.5";"    -7.6"
"5199";"A024392";"2013KW03";"    99.5";"    -1.7";"    -7.6"
"5200";"A024392";"2013KW04";"    99.6";"     0.1";"    -2.4"
"5201";"A024392";"2013JJ00";"   101.0";"";"    -5.9"
"5202";"A024392";"2014KW01";"    98.5";"    -1.1";"    -5.1"
"5203";"A024392";"2014KW02";"    98.9";"     0.4";"    -2.2"
"5204";"A024392";"2014KW03";"    99.3";"     0.4";"    -0.2"
"5205";"A024392";"2014KW04";"    99.9";"     0.6";"     0.3"
"5206";"A024392";"2014JJ00";"    99.2";"";"    -1.9"
"5207";"A024392";"2015KW01";"   100.1";"     0.2";"     1.5"
"5208";"A024392";"2015KW02";"   100.8";"     0.8";"     1.9"
"5209";"A024392";"2015KW03";"    99.2";"    -1.6";"    -0.2"
"5210";"A024392";"2015KW04";"    99.9";"     0.8";"     0.1"
"5211";"A024392";"2015JJ00";"   100.0";"";"     0.8"
"5212";"A024392";"2016KW01";"   100.3";"     0.3";"     0.2"
"5213";"A024392";"2016KW02";"   101.1";"     0.8";"     0.2"
"5214";"A024392";"2016KW03";"   101.6";"     0.6";"     2.5"
"5215";"A024392";"2016KW04";"   103.1";"     1.5";"     3.2"
"5216";"A024392";"2016JJ00";"   101.5";"";"     1.5"
"5217";"A024392";"2017KW01";"   104.4";"     1.3";"     4.1"
"5218";"A024392";"2017KW02";"   105.5";"     1.0";"     4.4"
"5219";"A024392";"2017KW03";"   106.6";"     1.1";"     4.9"
"5220";"A024392";"2017KW04";"   108.0";"     1.3";"     4.7"
"5221";"A024392";"2017JJ00";"   106.1";"";"     4.5"
"5222";"A024392";"2018KW01";"   108.2";"     0.2";"     3.6"
"5223";"A024392";"2018KW02";"   108.2";"     0.0";"     2.6"
"5224";"A024392";"2018KW03";"   106.2";"    -1.9";"    -0.4"
"5225";"A024392";"2018KW04";"   106.2";"     0.0";"    -1.7"
"5226";"A024392";"2018JJ00";"   107.2";"";"     1.0"
"5227";"A024392";"2019KW01";"   106.5";"     0.2";"    -1.6"
"5228";"A024392";"2019KW02";"   105.8";"    -0.6";"    -2.3"
"5229";"A024394";"2002KW04";"";"";""
"5230";"A024394";"2003KW01";"";"";""
"5231";"A024394";"2003KW02";"";"";""
"5232";"A024394";"2003KW03";"";"";""
"5233";"A024394";"2003KW04";"";"";""
"5234";"A024394";"2003JJ00";"";"";""
"5235";"A024394";"2004KW01";"";"";""
"5236";"A024394";"2004KW02";"";"";""
"5237";"A024394";"2004KW03";"";"";""
"5238";"A024394";"2004KW04";"";"";""
"5239";"A024394";"2004JJ00";"";"";""
"5240";"A024394";"2005KW01";"";"";""
"5241";"A024394";"2005KW02";"";"";""
"5242";"A024394";"2005KW03";"";"";""
"5243";"A024394";"2005KW04";"";"";""
"5244";"A024394";"2005JJ00";"";"";""
"5245";"A024394";"2006KW01";"    96.0";"";""
"5246";"A024394";"2006KW02";"    96.3";"     0.3";""
"5247";"A024394";"2006KW03";"    97.7";"     1.5";""
"5248";"A024394";"2006KW04";"    98.4";"     0.8";""
"5249";"A024394";"2006JJ00";"    97.1";"";""
"5250";"A024394";"2007KW01";"    98.2";"    -0.2";"     2.3"
"5251";"A024394";"2007KW02";"   100.2";"     2.0";"     4.0"
"5252";"A024394";"2007KW03";"   101.7";"     1.5";"     4.1"
"5253";"A024394";"2007KW04";"   102.5";"     0.8";"     4.1"
"5254";"A024394";"2007JJ00";"   100.6";"";"     3.7"
"5255";"A024394";"2008KW01";"   101.7";"    -0.8";"     3.5"
"5256";"A024394";"2008KW02";"   103.5";"     1.8";"     3.3"
"5257";"A024394";"2008KW03";"   104.4";"     0.9";"     2.7"
"5258";"A024394";"2008KW04";"   103.9";"    -0.5";"     1.3"
"5259";"A024394";"2008JJ00";"   103.4";"";"     2.7"
"5260";"A024394";"2009KW01";"   103.2";"    -0.6";"     1.5"
"5261";"A024394";"2009KW02";"   102.7";"    -0.4";"    -0.7"
"5262";"A024394";"2009KW03";"    99.5";"    -3.1";"    -4.7"
"5263";"A024394";"2009KW04";"   100.8";"     1.3";"    -2.9"
"5264";"A024394";"2009JJ00";"   101.6";"";"    -1.7"
"5265";"A024394";"2010KW01";"   100.8";"    -0.1";"    -2.3"
"5266";"A024394";"2010KW02";"   104.9";"     4.1";"     2.1"
"5267";"A024394";"2010KW03";"   105.0";"     0.1";"     5.5"
"5268";"A024394";"2010KW04";"   105.5";"     0.5";"     4.6"
"5269";"A024394";"2010JJ00";"   104.0";"";"     2.4"
"5270";"A024394";"2011KW01";"   106.5";"     0.9";"     5.6"
"5271";"A024394";"2011KW02";"   105.2";"    -1.1";"     0.3"
"5272";"A024394";"2011KW03";"   105.1";"    -0.1";"     0.1"
"5273";"A024394";"2011KW04";"   104.0";"    -1.1";"    -1.4"
"5274";"A024394";"2011JJ00";"   105.2";"";"     1.1"
"5275";"A024394";"2012KW01";"   102.6";"    -1.3";"    -3.6"
"5276";"A024394";"2012KW02";"   102.1";"    -0.5";"    -2.9"
