"","ID","CPA2008","Perioden","Prijsindex_1","Kwartaalmutaties_2","Jaarmutaties_3","jaar","kwartaal","titel"
"4362",8358,"A024476",2014-07-01,101.3,-0.5,0.4,"2014","Q3"," Ingenieurs: industrieprojecten"
"4363",8359,"A024476",2014-10-01,101.2,0,-0.5,"2014","Q4"," Ingenieurs: industrieprojecten"
"4364",8361,"A024476",2015-01-01,100.2,-1,-0.7,"2015","Q1"," Ingenieurs: industrieprojecten"
"4365",8362,"A024476",2015-04-01,100.2,0,-1.6,"2015","Q2"," Ingenieurs: industrieprojecten"
"4366",8363,"A024476",2015-07-01,99.4,-0.8,-1.8,"2015","Q3"," Ingenieurs: industrieprojecten"
"4367",8364,"A024476",2015-10-01,100.2,0.8,-1,"2015","Q4"," Ingenieurs: industrieprojecten"
"4368",8366,"A024476",2016-01-01,101.2,1,1,"2016","Q1"," Ingenieurs: industrieprojecten"
"4369",8367,"A024476",2016-04-01,101.7,0.5,1.6,"2016","Q2"," Ingenieurs: industrieprojecten"
"4370",8368,"A024476",2016-07-01,102.2,0.5,2.8,"2016","Q3"," Ingenieurs: industrieprojecten"
"4371",8369,"A024476",2016-10-01,102.3,0.1,2.1,"2016","Q4"," Ingenieurs: industrieprojecten"
"4372",8371,"A024476",2017-01-01,103.6,1.2,2.3,"2017","Q1"," Ingenieurs: industrieprojecten"
"4373",8372,"A024476",2017-04-01,104,0.4,2.2,"2017","Q2"," Ingenieurs: industrieprojecten"
"4374",8373,"A024476",2017-07-01,105.8,1.8,3.5,"2017","Q3"," Ingenieurs: industrieprojecten"
"4375",8374,"A024476",2017-10-01,105.6,-0.1,3.2,"2017","Q4"," Ingenieurs: industrieprojecten"
"4376",8376,"A024476",2018-01-01,108.5,2.7,4.7,"2018","Q1"," Ingenieurs: industrieprojecten"
"4377",8377,"A024476",2018-04-01,109,0.5,4.9,"2018","Q2"," Ingenieurs: industrieprojecten"
"4378",8378,"A024476",2018-07-01,109.5,0.5,3.5,"2018","Q3"," Ingenieurs: industrieprojecten"
"4379",8379,"A024476",2018-10-01,109.2,-0.3,3.4,"2018","Q4"," Ingenieurs: industrieprojecten"
"4380",8381,"A024476",2019-01-01,111.2,1.9,2.5,"2019","Q1"," Ingenieurs: industrieprojecten"
"4381",8383,"A024479",2002-10-01,79.8,NA,NA,"2002","Q4"," Projectbeheer bij bouwprojecten"
"4382",8384,"A024479",2003-01-01,79.9,0.1,NA,"2003","Q1"," Projectbeheer bij bouwprojecten"
"4383",8385,"A024479",2003-04-01,86.5,8.3,NA,"2003","Q2"," Projectbeheer bij bouwprojecten"
"4384",8386,"A024479",2003-07-01,81.4,-5.8,NA,"2003","Q3"," Projectbeheer bij bouwprojecten"
"4385",8387,"A024479",2003-10-01,79.8,-2.1,-0.1,"2003","Q4"," Projectbeheer bij bouwprojecten"
"4386",8389,"A024479",2004-01-01,81,1.6,1.4,"2004","Q1"," Projectbeheer bij bouwprojecten"
"4387",8390,"A024479",2004-04-01,84.5,4.3,-2.3,"2004","Q2"," Projectbeheer bij bouwprojecten"
"4388",8391,"A024479",2004-07-01,76.9,-8.9,-5.6,"2004","Q3"," Projectbeheer bij bouwprojecten"
"4389",8392,"A024479",2004-10-01,84.2,9.4,5.5,"2004","Q4"," Projectbeheer bij bouwprojecten"
"4390",8394,"A024479",2005-01-01,80.1,-4.9,-1.1,"2005","Q1"," Projectbeheer bij bouwprojecten"
"4391",8395,"A024479",2005-04-01,79.8,-0.3,-5.5,"2005","Q2"," Projectbeheer bij bouwprojecten"
"4392",8396,"A024479",2005-07-01,73.1,-8.5,-5,"2005","Q3"," Projectbeheer bij bouwprojecten"
"4393",8397,"A024479",2005-10-01,79.8,9.2,-5.2,"2005","Q4"," Projectbeheer bij bouwprojecten"
"4394",8399,"A024479",2006-01-01,81.4,2,1.6,"2006","Q1"," Projectbeheer bij bouwprojecten"
"4395",8400,"A024479",2006-04-01,81.4,0,2,"2006","Q2"," Projectbeheer bij bouwprojecten"
"4396",8401,"A024479",2006-07-01,83.7,2.8,14.6,"2006","Q3"," Projectbeheer bij bouwprojecten"
"4397",8402,"A024479",2006-10-01,83.6,-0.1,4.8,"2006","Q4"," Projectbeheer bij bouwprojecten"
"4398",8404,"A024479",2007-01-01,82.2,-1.7,1,"2007","Q1"," Projectbeheer bij bouwprojecten"
"4399",8405,"A024479",2007-04-01,82.5,0.4,1.3,"2007","Q2"," Projectbeheer bij bouwprojecten"
"4400",8406,"A024479",2007-07-01,84.6,2.5,1,"2007","Q3"," Projectbeheer bij bouwprojecten"
"4401",8407,"A024479",2007-10-01,83.3,-1.5,-0.4,"2007","Q4"," Projectbeheer bij bouwprojecten"
"4402",8409,"A024479",2008-01-01,89.3,7.1,8.6,"2008","Q1"," Projectbeheer bij bouwprojecten"
"4403",8410,"A024479",2008-04-01,89.2,0,8.2,"2008","Q2"," Projectbeheer bij bouwprojecten"
"4404",8411,"A024479",2008-07-01,87.8,-1.6,3.8,"2008","Q3"," Projectbeheer bij bouwprojecten"
"4405",8412,"A024479",2008-10-01,90.7,3.3,8.8,"2008","Q4"," Projectbeheer bij bouwprojecten"
"4406",8414,"A024479",2009-01-01,93.3,2.9,4.5,"2009","Q1"," Projectbeheer bij bouwprojecten"
"4407",8415,"A024479",2009-04-01,95.7,2.5,7.3,"2009","Q2"," Projectbeheer bij bouwprojecten"
"4408",8416,"A024479",2009-07-01,96,0.3,9.3,"2009","Q3"," Projectbeheer bij bouwprojecten"
"4409",8417,"A024479",2009-10-01,94.8,-1.2,4.5,"2009","Q4"," Projectbeheer bij bouwprojecten"
"4410",8419,"A024479",2010-01-01,93.1,-1.8,-0.2,"2010","Q1"," Projectbeheer bij bouwprojecten"
"4411",8420,"A024479",2010-04-01,92.2,-1,-3.7,"2010","Q2"," Projectbeheer bij bouwprojecten"
"4412",8421,"A024479",2010-07-01,92.4,0.2,-3.8,"2010","Q3"," Projectbeheer bij bouwprojecten"
"4413",8422,"A024479",2010-10-01,91.6,-0.8,-3.3,"2010","Q4"," Projectbeheer bij bouwprojecten"
"4414",8424,"A024479",2011-01-01,91.6,0,-1.6,"2011","Q1"," Projectbeheer bij bouwprojecten"
"4415",8425,"A024479",2011-04-01,94.1,2.7,2.1,"2011","Q2"," Projectbeheer bij bouwprojecten"
"4416",8426,"A024479",2011-07-01,93.3,-0.8,1.1,"2011","Q3"," Projectbeheer bij bouwprojecten"
"4417",8427,"A024479",2011-10-01,96,2.9,4.8,"2011","Q4"," Projectbeheer bij bouwprojecten"
"4418",8429,"A024479",2012-01-01,94.6,-1.5,3.3,"2012","Q1"," Projectbeheer bij bouwprojecten"
"4419",8430,"A024479",2012-04-01,92.6,-2.2,-1.6,"2012","Q2"," Projectbeheer bij bouwprojecten"
"4420",8431,"A024479",2012-07-01,92.6,0,-0.8,"2012","Q3"," Projectbeheer bij bouwprojecten"
"4421",8432,"A024479",2012-10-01,92,-0.7,-4.2,"2012","Q4"," Projectbeheer bij bouwprojecten"
"4422",8434,"A024479",2013-01-01,94.8,3.1,0.2,"2013","Q1"," Projectbeheer bij bouwprojecten"
"4423",8435,"A024479",2013-04-01,95.7,0.9,3.4,"2013","Q2"," Projectbeheer bij bouwprojecten"
"4424",8436,"A024479",2013-07-01,96,0.3,3.7,"2013","Q3"," Projectbeheer bij bouwprojecten"
"4425",8437,"A024479",2013-10-01,95.6,-0.4,3.9,"2013","Q4"," Projectbeheer bij bouwprojecten"
"4426",8439,"A024479",2014-01-01,99,3.6,4.5,"2014","Q1"," Projectbeheer bij bouwprojecten"
"4427",8440,"A024479",2014-04-01,98.6,-0.5,3,"2014","Q2"," Projectbeheer bij bouwprojecten"
"4428",8441,"A024479",2014-07-01,98.4,-0.2,2.5,"2014","Q3"," Projectbeheer bij bouwprojecten"
"4429",8442,"A024479",2014-10-01,98.2,-0.2,2.7,"2014","Q4"," Projectbeheer bij bouwprojecten"
"4430",8444,"A024479",2015-01-01,99.2,1,0.1,"2015","Q1"," Projectbeheer bij bouwprojecten"
"4431",8445,"A024479",2015-04-01,99.8,0.7,1.3,"2015","Q2"," Projectbeheer bij bouwprojecten"
"4432",8446,"A024479",2015-07-01,99.2,-0.6,0.8,"2015","Q3"," Projectbeheer bij bouwprojecten"
"4433",8447,"A024479",2015-10-01,101.9,2.7,3.7,"2015","Q4"," Projectbeheer bij bouwprojecten"
"4434",8449,"A024479",2016-01-01,99.8,-2,0.7,"2016","Q1"," Projectbeheer bij bouwprojecten"
"4435",8450,"A024479",2016-04-01,100.4,0.6,0.6,"2016","Q2"," Projectbeheer bij bouwprojecten"
"4436",8451,"A024479",2016-07-01,99.5,-1,0.3,"2016","Q3"," Projectbeheer bij bouwprojecten"
"4437",8452,"A024479",2016-10-01,98.7,-0.8,-3.1,"2016","Q4"," Projectbeheer bij bouwprojecten"
"4438",8454,"A024479",2017-01-01,99,0.4,-0.8,"2017","Q1"," Projectbeheer bij bouwprojecten"
"4439",8455,"A024479",2017-04-01,102,3,1.6,"2017","Q2"," Projectbeheer bij bouwprojecten"
"4440",8456,"A024479",2017-07-01,95.8,-6.1,-3.7,"2017","Q3"," Projectbeheer bij bouwprojecten"
"4441",8457,"A024479",2017-10-01,99.3,3.6,0.7,"2017","Q4"," Projectbeheer bij bouwprojecten"
"4442",8459,"A024479",2018-01-01,100.6,1.3,1.5,"2018","Q1"," Projectbeheer bij bouwprojecten"
"4443",8460,"A024479",2018-04-01,98.3,-2.3,-3.7,"2018","Q2"," Projectbeheer bij bouwprojecten"
"4444",8461,"A024479",2018-07-01,106.2,8.1,10.8,"2018","Q3"," Projectbeheer bij bouwprojecten"
"4445",8462,"A024479",2018-10-01,91.9,-13.4,-7.4,"2018","Q4"," Projectbeheer bij bouwprojecten"
"4446",8464,"A024479",2019-01-01,96.6,5.1,-4,"2019","Q1"," Projectbeheer bij bouwprojecten"
"4447",8466,"A024480",2002-10-01,79.8,NA,NA,"2002","Q4"," Projectbeheer bij bouwprojecten"
"4448",8467,"A024480",2003-01-01,79.9,0.1,NA,"2003","Q1"," Projectbeheer bij bouwprojecten"
"4449",8468,"A024480",2003-04-01,86.5,8.3,NA,"2003","Q2"," Projectbeheer bij bouwprojecten"
"4450",8469,"A024480",2003-07-01,81.4,-5.8,NA,"2003","Q3"," Projectbeheer bij bouwprojecten"
"4451",8470,"A024480",2003-10-01,79.8,-2.1,-0.1,"2003","Q4"," Projectbeheer bij bouwprojecten"
"4452",8472,"A024480",2004-01-01,81,1.6,1.4,"2004","Q1"," Projectbeheer bij bouwprojecten"
"4453",8473,"A024480",2004-04-01,84.5,4.3,-2.3,"2004","Q2"," Projectbeheer bij bouwprojecten"
"4454",8474,"A024480",2004-07-01,76.9,-8.9,-5.6,"2004","Q3"," Projectbeheer bij bouwprojecten"
"4455",8475,"A024480",2004-10-01,84.2,9.4,5.5,"2004","Q4"," Projectbeheer bij bouwprojecten"
"4456",8477,"A024480",2005-01-01,80.1,-4.9,-1.1,"2005","Q1"," Projectbeheer bij bouwprojecten"
"4457",8478,"A024480",2005-04-01,79.8,-0.3,-5.5,"2005","Q2"," Projectbeheer bij bouwprojecten"
"4458",8479,"A024480",2005-07-01,73.1,-8.5,-5,"2005","Q3"," Projectbeheer bij bouwprojecten"
"4459",8480,"A024480",2005-10-01,79.8,9.2,-5.2,"2005","Q4"," Projectbeheer bij bouwprojecten"
"4460",8482,"A024480",2006-01-01,81.4,2,1.6,"2006","Q1"," Projectbeheer bij bouwprojecten"
"4461",8483,"A024480",2006-04-01,81.4,0,2,"2006","Q2"," Projectbeheer bij bouwprojecten"
"4462",8484,"A024480",2006-07-01,83.7,2.8,14.6,"2006","Q3"," Projectbeheer bij bouwprojecten"
"4463",8485,"A024480",2006-10-01,83.6,-0.1,4.8,"2006","Q4"," Projectbeheer bij bouwprojecten"
"4464",8487,"A024480",2007-01-01,82.2,-1.7,1,"2007","Q1"," Projectbeheer bij bouwprojecten"
"4465",8488,"A024480",2007-04-01,82.5,0.4,1.3,"2007","Q2"," Projectbeheer bij bouwprojecten"
"4466",8489,"A024480",2007-07-01,84.6,2.5,1,"2007","Q3"," Projectbeheer bij bouwprojecten"
"4467",8490,"A024480",2007-10-01,83.3,-1.5,-0.4,"2007","Q4"," Projectbeheer bij bouwprojecten"
"4468",8492,"A024480",2008-01-01,89.3,7.1,8.6,"2008","Q1"," Projectbeheer bij bouwprojecten"
"4469",8493,"A024480",2008-04-01,89.2,0,8.2,"2008","Q2"," Projectbeheer bij bouwprojecten"
"4470",8494,"A024480",2008-07-01,87.8,-1.6,3.8,"2008","Q3"," Projectbeheer bij bouwprojecten"
"4471",8495,"A024480",2008-10-01,90.7,3.3,8.8,"2008","Q4"," Projectbeheer bij bouwprojecten"
"4472",8497,"A024480",2009-01-01,93.3,2.9,4.5,"2009","Q1"," Projectbeheer bij bouwprojecten"
"4473",8498,"A024480",2009-04-01,95.7,2.5,7.3,"2009","Q2"," Projectbeheer bij bouwprojecten"
"4474",8499,"A024480",2009-07-01,96,0.3,9.3,"2009","Q3"," Projectbeheer bij bouwprojecten"
"4475",8500,"A024480",2009-10-01,94.8,-1.2,4.5,"2009","Q4"," Projectbeheer bij bouwprojecten"
"4476",8502,"A024480",2010-01-01,93.1,-1.8,-0.2,"2010","Q1"," Projectbeheer bij bouwprojecten"
"4477",8503,"A024480",2010-04-01,92.2,-1,-3.7,"2010","Q2"," Projectbeheer bij bouwprojecten"
"4478",8504,"A024480",2010-07-01,92.4,0.2,-3.8,"2010","Q3"," Projectbeheer bij bouwprojecten"
"4479",8505,"A024480",2010-10-01,91.6,-0.8,-3.3,"2010","Q4"," Projectbeheer bij bouwprojecten"
"4480",8507,"A024480",2011-01-01,91.6,0,-1.6,"2011","Q1"," Projectbeheer bij bouwprojecten"
"4481",8508,"A024480",2011-04-01,94.1,2.7,2.1,"2011","Q2"," Projectbeheer bij bouwprojecten"
"4482",8509,"A024480",2011-07-01,93.3,-0.8,1.1,"2011","Q3"," Projectbeheer bij bouwprojecten"
"4483",8510,"A024480",2011-10-01,96,2.9,4.8,"2011","Q4"," Projectbeheer bij bouwprojecten"
"4484",8512,"A024480",2012-01-01,94.6,-1.5,3.3,"2012","Q1"," Projectbeheer bij bouwprojecten"
"4485",8513,"A024480",2012-04-01,92.6,-2.2,-1.6,"2012","Q2"," Projectbeheer bij bouwprojecten"
"4486",8514,"A024480",2012-07-01,92.6,0,-0.8,"2012","Q3"," Projectbeheer bij bouwprojecten"
"4487",8515,"A024480",2012-10-01,92,-0.7,-4.2,"2012","Q4"," Projectbeheer bij bouwprojecten"
"4488",8517,"A024480",2013-01-01,94.8,3.1,0.2,"2013","Q1"," Projectbeheer bij bouwprojecten"
"4489",8518,"A024480",2013-04-01,95.7,0.9,3.4,"2013","Q2"," Projectbeheer bij bouwprojecten"
"4490",8519,"A024480",2013-07-01,96,0.3,3.7,"2013","Q3"," Projectbeheer bij bouwprojecten"
"4491",8520,"A024480",2013-10-01,95.6,-0.4,3.9,"2013","Q4"," Projectbeheer bij bouwprojecten"
"4492",8522,"A024480",2014-01-01,99,3.6,4.5,"2014","Q1"," Projectbeheer bij bouwprojecten"
"4493",8523,"A024480",2014-04-01,98.6,-0.5,3,"2014","Q2"," Projectbeheer bij bouwprojecten"
"4494",8524,"A024480",2014-07-01,98.4,-0.2,2.5,"2014","Q3"," Projectbeheer bij bouwprojecten"
"4495",8525,"A024480",2014-10-01,98.2,-0.2,2.7,"2014","Q4"," Projectbeheer bij bouwprojecten"
"4496",8527,"A024480",2015-01-01,99.2,1,0.1,"2015","Q1"," Projectbeheer bij bouwprojecten"
"4497",8528,"A024480",2015-04-01,99.8,0.7,1.3,"2015","Q2"," Projectbeheer bij bouwprojecten"
"4498",8529,"A024480",2015-07-01,99.2,-0.6,0.8,"2015","Q3"," Projectbeheer bij bouwprojecten"
"4499",8530,"A024480",2015-10-01,101.9,2.7,3.7,"2015","Q4"," Projectbeheer bij bouwprojecten"
"4500",8532,"A024480",2016-01-01,99.8,-2,0.7,"2016","Q1"," Projectbeheer bij bouwprojecten"
"4501",8533,"A024480",2016-04-01,100.4,0.6,0.6,"2016","Q2"," Projectbeheer bij bouwprojecten"
"4502",8534,"A024480",2016-07-01,99.5,-1,0.3,"2016","Q3"," Projectbeheer bij bouwprojecten"
"4503",8535,"A024480",2016-10-01,98.7,-0.8,-3.1,"2016","Q4"," Projectbeheer bij bouwprojecten"
"4504",8537,"A024480",2017-01-01,99,0.4,-0.8,"2017","Q1"," Projectbeheer bij bouwprojecten"
"4505",8538,"A024480",2017-04-01,102,3,1.6,"2017","Q2"," Projectbeheer bij bouwprojecten"
"4506",8539,"A024480",2017-07-01,95.8,-6.1,-3.7,"2017","Q3"," Projectbeheer bij bouwprojecten"
"4507",8540,"A024480",2017-10-01,99.3,3.6,0.7,"2017","Q4"," Projectbeheer bij bouwprojecten"
"4508",8542,"A024480",2018-01-01,100.6,1.3,1.5,"2018","Q1"," Projectbeheer bij bouwprojecten"
"4509",8543,"A024480",2018-04-01,98.3,-2.3,-3.7,"2018","Q2"," Projectbeheer bij bouwprojecten"
"4510",8544,"A024480",2018-07-01,106.2,8.1,10.8,"2018","Q3"," Projectbeheer bij bouwprojecten"
"4511",8545,"A024480",2018-10-01,91.9,-13.4,-7.4,"2018","Q4"," Projectbeheer bij bouwprojecten"
"4512",8547,"A024480",2019-01-01,96.6,5.1,-4,"2019","Q1"," Projectbeheer bij bouwprojecten"
"4513",8565,"A024487",2006-01-01,109.3,NA,NA,"2006","Q1"," Technische testen en toetsen"
"4514",8566,"A024487",2006-04-01,108.9,-0.4,NA,"2006","Q2"," Technische testen en toetsen"
"4515",8567,"A024487",2006-07-01,108.9,0,NA,"2006","Q3"," Technische testen en toetsen"
"4516",8568,"A024487",2006-10-01,109.7,0.7,NA,"2006","Q4"," Technische testen en toetsen"
"4517",8570,"A024487",2007-01-01,110.1,0.4,0.8,"2007","Q1"," Technische testen en toetsen"
"4518",8571,"A024487",2007-04-01,110.1,0,1.2,"2007","Q2"," Technische testen en toetsen"
"4519",8572,"A024487",2007-07-01,110.1,0,1.1,"2007","Q3"," Technische testen en toetsen"
"4520",8573,"A024487",2007-10-01,109.3,-0.7,-0.4,"2007","Q4"," Technische testen en toetsen"
"4521",8575,"A024487",2008-01-01,109.6,0.3,-0.5,"2008","Q1"," Technische testen en toetsen"
"4522",8576,"A024487",2008-04-01,109.9,0.3,-0.2,"2008","Q2"," Technische testen en toetsen"
"4523",8577,"A024487",2008-07-01,109.9,-0.1,-0.2,"2008","Q3"," Technische testen en toetsen"
"4524",8578,"A024487",2008-10-01,109.9,0.1,0.6,"2008","Q4"," Technische testen en toetsen"
"4525",8580,"A024487",2009-01-01,112.7,2.5,2.9,"2009","Q1"," Technische testen en toetsen"
"4526",8581,"A024487",2009-04-01,112,-0.6,1.9,"2009","Q2"," Technische testen en toetsen"
"4527",8582,"A024487",2009-07-01,111.5,-0.4,1.5,"2009","Q3"," Technische testen en toetsen"
"4528",8583,"A024487",2009-10-01,110.8,-0.6,0.8,"2009","Q4"," Technische testen en toetsen"
"4529",8585,"A024487",2010-01-01,108.8,-1.8,-3.4,"2010","Q1"," Technische testen en toetsen"
"4530",8586,"A024487",2010-04-01,108.2,-0.6,-3.5,"2010","Q2"," Technische testen en toetsen"
"4531",8587,"A024487",2010-07-01,107.7,-0.4,-3.4,"2010","Q3"," Technische testen en toetsen"
"4532",8588,"A024487",2010-10-01,107.8,0.1,-2.7,"2010","Q4"," Technische testen en toetsen"
"4533",8590,"A024487",2011-01-01,107.5,-0.3,-1.2,"2011","Q1"," Technische testen en toetsen"
"4534",8591,"A024487",2011-04-01,106.8,-0.6,-1.3,"2011","Q2"," Technische testen en toetsen"
"4535",8592,"A024487",2011-07-01,105.4,-1.3,-2.1,"2011","Q3"," Technische testen en toetsen"
"4536",8593,"A024487",2011-10-01,104.6,-0.8,-3,"2011","Q4"," Technische testen en toetsen"
"4537",8595,"A024487",2012-01-01,105,0.3,-2.3,"2012","Q1"," Technische testen en toetsen"
"4538",8596,"A024487",2012-04-01,104.5,-0.4,-2.2,"2012","Q2"," Technische testen en toetsen"
"4539",8597,"A024487",2012-07-01,104.3,-0.2,-1.1,"2012","Q3"," Technische testen en toetsen"
"4540",8598,"A024487",2012-10-01,103.6,-0.7,-1,"2012","Q4"," Technische testen en toetsen"
"4541",8600,"A024487",2013-01-01,103.2,-0.3,-1.6,"2013","Q1"," Technische testen en toetsen"
"4542",8601,"A024487",2013-04-01,103.3,0,-1.2,"2013","Q2"," Technische testen en toetsen"
"4543",8602,"A024487",2013-07-01,103,-0.2,-1.2,"2013","Q3"," Technische testen en toetsen"
"4544",8603,"A024487",2013-10-01,100.6,-2.4,-2.9,"2013","Q4"," Technische testen en toetsen"
"4545",8605,"A024487",2014-01-01,101.3,0.7,-1.9,"2014","Q1"," Technische testen en toetsen"
"4546",8606,"A024487",2014-04-01,100.9,-0.3,-2.3,"2014","Q2"," Technische testen en toetsen"
"4547",8607,"A024487",2014-07-01,100.5,-0.4,-2.5,"2014","Q3"," Technische testen en toetsen"
"4548",8608,"A024487",2014-10-01,100.5,0,-0.1,"2014","Q4"," Technische testen en toetsen"
"4549",8610,"A024487",2015-01-01,99.9,-0.6,-1.4,"2015","Q1"," Technische testen en toetsen"
"4550",8611,"A024487",2015-04-01,99.9,0.1,-1,"2015","Q2"," Technische testen en toetsen"
"4551",8612,"A024487",2015-07-01,100.9,1,0.4,"2015","Q3"," Technische testen en toetsen"
"4552",8613,"A024487",2015-10-01,99.3,-1.6,-1.1,"2015","Q4"," Technische testen en toetsen"
"4553",8615,"A024487",2016-01-01,99.1,-0.2,-0.7,"2016","Q1"," Technische testen en toetsen"
"4554",8616,"A024487",2016-04-01,98.7,-0.5,-1.2,"2016","Q2"," Technische testen en toetsen"
"4555",8617,"A024487",2016-07-01,98.3,-0.4,-2.6,"2016","Q3"," Technische testen en toetsen"
"4556",8618,"A024487",2016-10-01,98.4,0.1,-0.9,"2016","Q4"," Technische testen en toetsen"
"4557",8620,"A024487",2017-01-01,98.6,0.2,-0.5,"2017","Q1"," Technische testen en toetsen"
"4558",8621,"A024487",2017-04-01,98.8,0.2,0.2,"2017","Q2"," Technische testen en toetsen"
"4559",8622,"A024487",2017-07-01,99.7,0.9,1.4,"2017","Q3"," Technische testen en toetsen"
"4560",8623,"A024487",2017-10-01,100.2,0.5,1.8,"2017","Q4"," Technische testen en toetsen"
"4561",8625,"A024487",2018-01-01,101.5,1.3,2.9,"2018","Q1"," Technische testen en toetsen"
"4562",8626,"A024487",2018-04-01,101.5,0,2.6,"2018","Q2"," Technische testen en toetsen"
"4563",8627,"A024487",2018-07-01,101.6,0.1,1.9,"2018","Q3"," Technische testen en toetsen"
"4564",8628,"A024487",2018-10-01,101.7,0.2,1.5,"2018","Q4"," Technische testen en toetsen"
"4565",8630,"A024487",2019-01-01,103.5,1.7,1.9,"2019","Q1"," Technische testen en toetsen"
"4566",8631,"A024487",2019-04-01,103.6,0.2,2.1,"2019","Q2"," Technische testen en toetsen"
"4567",8731,"A024571",2006-01-01,91.4,NA,NA,"2006","Q1"," Reclame en marktonderzoek"
"4568",8732,"A024571",2006-04-01,93.5,2.3,NA,"2006","Q2"," Reclame en marktonderzoek"
"4569",8733,"A024571",2006-07-01,92.8,-0.7,NA,"2006","Q3"," Reclame en marktonderzoek"
"4570",8734,"A024571",2006-10-01,97.8,5.4,NA,"2006","Q4"," Reclame en marktonderzoek"
"4571",8736,"A024571",2007-01-01,94.9,-3,3.9,"2007","Q1"," Reclame en marktonderzoek"
"4572",8737,"A024571",2007-04-01,96.6,1.7,3.3,"2007","Q2"," Reclame en marktonderzoek"
"4573",8738,"A024571",2007-07-01,92.8,-4,-0.1,"2007","Q3"," Reclame en marktonderzoek"
"4574",8739,"A024571",2007-10-01,99.2,6.9,1.4,"2007","Q4"," Reclame en marktonderzoek"
"4575",8741,"A024571",2008-01-01,98.4,-0.8,3.7,"2008","Q1"," Reclame en marktonderzoek"
"4576",8742,"A024571",2008-04-01,100.2,1.8,3.8,"2008","Q2"," Reclame en marktonderzoek"
"4577",8743,"A024571",2008-07-01,97.4,-2.8,5.1,"2008","Q3"," Reclame en marktonderzoek"
"4578",8744,"A024571",2008-10-01,100.1,2.7,0.9,"2008","Q4"," Reclame en marktonderzoek"
"4579",8746,"A024571",2009-01-01,96.3,-3.8,-2.1,"2009","Q1"," Reclame en marktonderzoek"
"4580",8747,"A024571",2009-04-01,99.3,3.1,-0.9,"2009","Q2"," Reclame en marktonderzoek"
"4581",8748,"A024571",2009-07-01,97,-2.3,-0.4,"2009","Q3"," Reclame en marktonderzoek"
"4582",8749,"A024571",2009-10-01,98.9,1.9,-1.1,"2009","Q4"," Reclame en marktonderzoek"
"4583",8751,"A024571",2010-01-01,96.3,-2.6,0,"2010","Q1"," Reclame en marktonderzoek"
"4584",8752,"A024571",2010-04-01,103,6.9,3.6,"2010","Q2"," Reclame en marktonderzoek"
"4585",8753,"A024571",2010-07-01,96.9,-5.9,-0.1,"2010","Q3"," Reclame en marktonderzoek"
"4586",8754,"A024571",2010-10-01,100.4,3.6,1.5,"2010","Q4"," Reclame en marktonderzoek"
"4587",8756,"A024571",2011-01-01,98.4,-2,2.2,"2011","Q1"," Reclame en marktonderzoek"
"4588",8757,"A024571",2011-04-01,99.4,1,-3.4,"2011","Q2"," Reclame en marktonderzoek"
"4589",8758,"A024571",2011-07-01,98.2,-1.3,1.3,"2011","Q3"," Reclame en marktonderzoek"
"4590",8759,"A024571",2011-10-01,97.8,-0.4,-2.6,"2011","Q4"," Reclame en marktonderzoek"
"4591",8761,"A024571",2012-01-01,96,-1.9,-2.5,"2012","Q1"," Reclame en marktonderzoek"
"4592",8762,"A024571",2012-04-01,96.6,0.7,-2.8,"2012","Q2"," Reclame en marktonderzoek"
"4593",8763,"A024571",2012-07-01,97.5,0.9,-0.7,"2012","Q3"," Reclame en marktonderzoek"
"4594",8764,"A024571",2012-10-01,96.8,-0.7,-1,"2012","Q4"," Reclame en marktonderzoek"
"4595",8766,"A024571",2013-01-01,94.2,-2.7,-1.8,"2013","Q1"," Reclame en marktonderzoek"
"4596",8767,"A024571",2013-04-01,95.4,1.2,-1.3,"2013","Q2"," Reclame en marktonderzoek"
"4597",8768,"A024571",2013-07-01,97.3,2.1,-0.2,"2013","Q3"," Reclame en marktonderzoek"
"4598",8769,"A024571",2013-10-01,96.7,-0.6,0,"2013","Q4"," Reclame en marktonderzoek"
"4599",8771,"A024571",2014-01-01,95.6,-1.1,1.5,"2014","Q1"," Reclame en marktonderzoek"
"4600",8772,"A024571",2014-04-01,97.6,2.1,2.4,"2014","Q2"," Reclame en marktonderzoek"
"4601",8773,"A024571",2014-07-01,99.4,1.8,2.2,"2014","Q3"," Reclame en marktonderzoek"
"4602",8774,"A024571",2014-10-01,99.5,0,2.8,"2014","Q4"," Reclame en marktonderzoek"
"4603",8776,"A024571",2015-01-01,99,-0.5,3.5,"2015","Q1"," Reclame en marktonderzoek"
"4604",8777,"A024571",2015-04-01,99.9,0.9,2.3,"2015","Q2"," Reclame en marktonderzoek"
"4605",8778,"A024571",2015-07-01,99.3,-0.6,-0.2,"2015","Q3"," Reclame en marktonderzoek"
"4606",8779,"A024571",2015-10-01,101.8,2.6,2.4,"2015","Q4"," Reclame en marktonderzoek"
"4607",8781,"A024571",2016-01-01,101.2,-0.6,2.3,"2016","Q1"," Reclame en marktonderzoek"
"4608",8782,"A024571",2016-04-01,101,-0.2,1.1,"2016","Q2"," Reclame en marktonderzoek"
"4609",8783,"A024571",2016-07-01,100.4,-0.5,1.2,"2016","Q3"," Reclame en marktonderzoek"
